/// OKKK - KUWAIT REGIONS
MAP:Kuwait SMGCS - REGIONS:AGT2
FOLDER:Kuwait SMGCS
LINE:N029.14.31.620:E047.57.47.929:N029.14.31.620:E047.57.47.929
LINE:N029.14.31.620:E047.57.47.929:N029.14.31.487:E047.57.48.068
LINE:N029.14.31.487:E047.57.48.068:N029.14.31.487:E047.57.48.068
LINE:N029.14.31.487:E047.57.48.068:N029.14.31.381:E047.57.48.247
LINE:N029.14.31.381:E047.57.48.247:N029.14.31.381:E047.57.48.247
LINE:N029.14.31.381:E047.57.48.247:N029.14.31.312:E047.57.48.443
LINE:N029.14.31.312:E047.57.48.443:N029.14.31.312:E047.57.48.443
LINE:N029.14.31.312:E047.57.48.443:N029.14.31.294:E047.57.48.604
LINE:N029.14.31.294:E047.57.48.604:N029.14.31.294:E047.57.48.604
LINE:N029.14.31.294:E047.57.48.604:N029.14.31.298:E047.57.48.756
LINE:N029.14.31.298:E047.57.48.756:N029.14.31.298:E047.57.48.756
LINE:N029.14.31.298:E047.57.48.756:N029.14.31.328:E047.57.48.916
LINE:N029.14.31.328:E047.57.48.916:N029.14.31.328:E047.57.48.916
LINE:N029.14.31.328:E047.57.48.916:N029.14.31.377:E047.57.49.061
LINE:N029.14.31.377:E047.57.49.061:N029.14.31.377:E047.57.49.061
LINE:N029.14.31.377:E047.57.49.061:N029.14.32.584:E047.57.52.053
LINE:N029.14.32.584:E047.57.52.053:N029.14.32.584:E047.57.52.053
LINE:N029.14.32.584:E047.57.52.053:N029.14.32.652:E047.57.52.154
LINE:N029.14.32.652:E047.57.52.154:N029.14.32.652:E047.57.52.154
LINE:N029.14.32.652:E047.57.52.154:N029.14.32.743:E047.57.52.249
LINE:N029.14.32.743:E047.57.52.249:N029.14.32.743:E047.57.52.249
LINE:N029.14.32.743:E047.57.52.249:N029.14.32.853:E047.57.52.326
LINE:N029.14.32.853:E047.57.52.326:N029.14.32.853:E047.57.52.326
LINE:N029.14.32.853:E047.57.52.326:N029.14.32.959:E047.57.52.388
LINE:N029.14.32.959:E047.57.52.388:N029.14.32.959:E047.57.52.388
LINE:N029.14.32.959:E047.57.52.388:N029.14.33.080:E047.57.52.425
LINE:N029.14.33.080:E047.57.52.425:N029.14.33.080:E047.57.52.425
LINE:N029.14.33.080:E047.57.52.425:N029.14.33.207:E047.57.52.445
LINE:N029.14.33.207:E047.57.52.445:N029.14.33.207:E047.57.52.445
LINE:N029.14.33.207:E047.57.52.445:N029.14.33.325:E047.57.52.447
LINE:N029.14.33.325:E047.57.52.447:N029.14.33.325:E047.57.52.447
LINE:N029.14.33.325:E047.57.52.447:N029.14.33.448:E047.57.52.417
LINE:N029.14.33.448:E047.57.52.417:N029.14.33.448:E047.57.52.417
LINE:N029.14.33.448:E047.57.52.417:N029.14.36.099:E047.57.51.011
LINE:N029.14.36.099:E047.57.51.011:N029.14.36.099:E047.57.51.011
LINE:N029.14.36.099:E047.57.51.011:N029.14.39.306:E047.57.58.957
LINE:N029.14.39.306:E047.57.58.957:N029.14.39.306:E047.57.58.957
LINE:N029.14.39.306:E047.57.58.957:N029.14.31.637:E047.58.03.022
LINE:N029.14.31.637:E047.58.03.022:N029.14.31.637:E047.58.03.022
LINE:N029.14.31.637:E047.58.03.022:N029.14.28.442:E047.57.55.106
LINE:N029.14.28.442:E047.57.55.106:N029.14.28.442:E047.57.55.106
LINE:N029.14.28.442:E047.57.55.106:N029.14.28.970:E047.57.54.831
LINE:N029.14.28.970:E047.57.54.831:N029.14.28.970:E047.57.54.831
LINE:N029.14.28.970:E047.57.54.831:N029.14.29.054:E047.57.54.750
LINE:N029.14.29.054:E047.57.54.750:N029.14.29.054:E047.57.54.750
LINE:N029.14.29.054:E047.57.54.750:N029.14.29.122:E047.57.54.652
LINE:N029.14.29.122:E047.57.54.652:N029.14.29.122:E047.57.54.652
LINE:N029.14.29.122:E047.57.54.652:N029.14.29.175:E047.57.54.533
LINE:N029.14.29.175:E047.57.54.533:N029.14.29.175:E047.57.54.533
LINE:N029.14.29.175:E047.57.54.533:N029.14.29.213:E047.57.54.401
LINE:N029.14.29.213:E047.57.54.401:N029.14.29.213:E047.57.54.401
LINE:N029.14.29.213:E047.57.54.401:N029.14.29.234:E047.57.54.284
LINE:N029.14.29.234:E047.57.54.284:N029.14.29.234:E047.57.54.284
LINE:N029.14.29.234:E047.57.54.284:N029.14.29.236:E047.57.54.153
LINE:N029.14.29.236:E047.57.54.153:N029.14.29.236:E047.57.54.153
LINE:N029.14.29.236:E047.57.54.153:N029.14.29.223:E047.57.54.018
LINE:N029.14.29.223:E047.57.54.018:N029.14.29.223:E047.57.54.018
LINE:N029.14.29.223:E047.57.54.018:N029.14.29.186:E047.57.53.882
LINE:N029.14.29.186:E047.57.53.882:N029.14.29.186:E047.57.53.882
LINE:N029.14.29.186:E047.57.53.882:N029.14.27.938:E047.57.50.792
LINE:N029.14.27.938:E047.57.50.792:N029.14.27.938:E047.57.50.792
LINE:N029.14.27.938:E047.57.50.792:N029.14.26.980:E047.57.50.389
LINE:N029.14.26.980:E047.57.50.389:N029.14.26.980:E047.57.50.389
LINE:N029.14.26.980:E047.57.50.389:N029.14.12.149:E047.57.58.251
LINE:N029.14.12.149:E047.57.58.251:N029.14.12.149:E047.57.58.251
LINE:N029.14.12.149:E047.57.58.251:N029.14.11.998:E047.57.58.371
LINE:N029.14.11.998:E047.57.58.371:N029.14.11.998:E047.57.58.371
LINE:N029.14.11.998:E047.57.58.371:N029.14.11.868:E047.57.58.520
LINE:N029.14.11.868:E047.57.58.520:N029.14.11.868:E047.57.58.520
LINE:N029.14.11.868:E047.57.58.520:N029.14.11.763:E047.57.58.700
LINE:N029.14.11.763:E047.57.58.700:N029.14.11.763:E047.57.58.700
LINE:N029.14.11.763:E047.57.58.700:N029.14.11.688:E047.57.58.898
LINE:N029.14.11.688:E047.57.58.898:N029.14.11.688:E047.57.58.898
LINE:N029.14.11.688:E047.57.58.898:N029.14.11.660:E047.57.59.074
LINE:N029.14.11.660:E047.57.59.074:N029.14.11.660:E047.57.59.074
LINE:N029.14.11.660:E047.57.59.074:N029.14.11.658:E047.57.59.250
LINE:N029.14.11.658:E047.57.59.250:N029.14.11.658:E047.57.59.250
LINE:N029.14.11.658:E047.57.59.250:N029.14.11.672:E047.57.59.434
LINE:N029.14.11.672:E047.57.59.434:N029.14.11.672:E047.57.59.434
LINE:N029.14.11.672:E047.57.59.434:N029.14.11.716:E047.57.59.614
LINE:N029.14.11.716:E047.57.59.614:N029.14.11.716:E047.57.59.614
LINE:N029.14.11.716:E047.57.59.614:N029.14.13.286:E047.58.03.473
LINE:N029.14.13.286:E047.58.03.473:N029.14.13.286:E047.58.03.473
LINE:N029.14.13.286:E047.58.03.473:N029.14.16.765:E047.58.01.614
LINE:N029.14.16.765:E047.58.01.614:N029.14.16.765:E047.58.01.614
LINE:N029.14.16.765:E047.58.01.614:N029.14.20.229:E047.58.10.127
LINE:N029.14.20.229:E047.58.10.127:N029.14.20.229:E047.58.10.127
LINE:N029.14.20.229:E047.58.10.127:N029.14.21.233:E047.58.10.546
LINE:N029.14.21.233:E047.58.10.546:N029.14.21.233:E047.58.10.546
LINE:N029.14.21.233:E047.58.10.546:N029.14.26.945:E047.58.24.585
LINE:N029.14.26.945:E047.58.24.585:N029.14.26.945:E047.58.24.585
LINE:N029.14.26.945:E047.58.24.585:N029.14.25.538:E047.58.25.337
LINE:N029.14.25.538:E047.58.25.337:N029.14.25.538:E047.58.25.337
LINE:N029.14.25.538:E047.58.25.337:N029.14.25.330:E047.58.24.824
LINE:N029.14.25.330:E047.58.24.824:N029.14.25.330:E047.58.24.824
LINE:N029.14.25.330:E047.58.24.824:N029.14.24.324:E047.58.25.362
LINE:N029.14.24.324:E047.58.25.362:N029.14.24.324:E047.58.25.362
LINE:N029.14.24.324:E047.58.25.362:N029.14.19.371:E047.58.25.930
LINE:N029.14.19.371:E047.58.25.930:N029.14.19.371:E047.58.25.930
LINE:N029.14.19.371:E047.58.25.930:N029.14.14.204:E047.58.28.674
LINE:N029.14.14.204:E047.58.28.674:N029.14.14.204:E047.58.28.674
LINE:N029.14.14.204:E047.58.28.674:N029.14.13.828:E047.58.28.923
LINE:N029.14.13.828:E047.58.28.923:N029.14.13.828:E047.58.28.923
LINE:N029.14.13.828:E047.58.28.923:N029.14.13.478:E047.58.29.201
LINE:N029.14.13.478:E047.58.29.201:N029.14.13.478:E047.58.29.201
LINE:N029.14.13.478:E047.58.29.201:N029.14.13.274:E047.58.29.445
LINE:N029.14.13.274:E047.58.29.445:N029.14.13.274:E047.58.29.445
LINE:N029.14.13.274:E047.58.29.445:N029.14.13.129:E047.58.29.712
LINE:N029.14.13.129:E047.58.29.712:N029.14.13.129:E047.58.29.712
LINE:N029.14.13.129:E047.58.29.712:N029.14.13.015:E047.58.30.063
LINE:N029.14.13.015:E047.58.30.063:N029.14.13.015:E047.58.30.063
LINE:N029.14.13.015:E047.58.30.063:N029.14.12.978:E047.58.30.431
LINE:N029.14.12.978:E047.58.30.431:N029.14.12.978:E047.58.30.431
LINE:N029.14.12.978:E047.58.30.431:N029.14.12.998:E047.58.30.786
LINE:N029.14.12.998:E047.58.30.786:N029.14.12.998:E047.58.30.786
LINE:N029.14.12.998:E047.58.30.786:N029.14.13.065:E047.58.31.106
LINE:N029.14.13.065:E047.58.31.106:N029.14.13.065:E047.58.31.106
LINE:N029.14.13.065:E047.58.31.106:N029.14.15.503:E047.58.37.280
LINE:N029.14.15.503:E047.58.37.280:N029.14.15.503:E047.58.37.280
LINE:N029.14.15.503:E047.58.37.280:N029.14.15.577:E047.58.37.406
LINE:N029.14.15.577:E047.58.37.406:N029.14.15.577:E047.58.37.406
LINE:N029.14.15.577:E047.58.37.406:N029.14.15.669:E047.58.37.528
LINE:N029.14.15.669:E047.58.37.528:N029.14.15.669:E047.58.37.528
LINE:N029.14.15.669:E047.58.37.528:N029.14.15.776:E047.58.37.600
LINE:N029.14.15.776:E047.58.37.600:N029.14.15.776:E047.58.37.600
LINE:N029.14.15.776:E047.58.37.600:N029.14.15.894:E047.58.37.667
LINE:N029.14.15.894:E047.58.37.667:N029.14.15.894:E047.58.37.667
LINE:N029.14.15.894:E047.58.37.667:N029.14.16.029:E047.58.37.705
LINE:N029.14.16.029:E047.58.37.705:N029.14.16.029:E047.58.37.705
LINE:N029.14.16.029:E047.58.37.705:N029.14.16.164:E047.58.37.717
LINE:N029.14.16.164:E047.58.37.717:N029.14.16.164:E047.58.37.717
LINE:N029.14.16.164:E047.58.37.717:N029.14.16.299:E047.58.37.704
LINE:N029.14.16.299:E047.58.37.704:N029.14.16.299:E047.58.37.704
LINE:N029.14.16.299:E047.58.37.704:N029.14.16.427:E047.58.37.667
LINE:N029.14.16.427:E047.58.37.667:N029.14.16.427:E047.58.37.667
LINE:N029.14.16.427:E047.58.37.667:N029.14.21.564:E047.58.34.933
LINE:N029.14.21.564:E047.58.34.933:N029.14.21.564:E047.58.34.933
LINE:N029.14.21.564:E047.58.34.933:N029.14.20.820:E047.58.33.099
LINE:N029.14.20.820:E047.58.33.099:N029.14.20.820:E047.58.33.099
LINE:N029.14.20.820:E047.58.33.099:N029.14.24.953:E047.58.30.899
LINE:N029.14.24.953:E047.58.30.899:N029.14.24.953:E047.58.30.899
LINE:N029.14.24.953:E047.58.30.899:N029.14.25.602:E047.58.32.502
LINE:N029.14.25.602:E047.58.32.502:N029.14.25.602:E047.58.32.502
LINE:N029.14.25.602:E047.58.32.502:N029.14.25.791:E047.58.32.402
LINE:N029.14.25.791:E047.58.32.402:N029.14.25.791:E047.58.32.402
LINE:N029.14.25.791:E047.58.32.402:N029.14.27.135:E047.58.35.719
LINE:N029.14.27.135:E047.58.35.719:N029.14.27.135:E047.58.35.719
LINE:N029.14.27.135:E047.58.35.719:N029.14.26.453:E047.58.36.082
LINE:N029.14.26.453:E047.58.36.082:N029.14.26.453:E047.58.36.082
LINE:N029.14.26.453:E047.58.36.082:N029.14.27.116:E047.58.37.718
LINE:N029.14.27.116:E047.58.37.718:N029.14.27.116:E047.58.37.718
LINE:N029.14.27.116:E047.58.37.718:N029.14.22.706:E047.58.40.065
LINE:N029.14.22.706:E047.58.40.065:N029.14.22.706:E047.58.40.065
LINE:N029.14.22.706:E047.58.40.065:N029.14.21.357:E047.58.36.736
LINE:N029.14.21.357:E047.58.36.736:N029.14.21.357:E047.58.36.736
LINE:N029.14.21.357:E047.58.36.736:N029.14.21.301:E047.58.36.634
LINE:N029.14.21.301:E047.58.36.634:N029.14.21.301:E047.58.36.634
LINE:N029.14.21.301:E047.58.36.634:N029.14.21.231:E047.58.36.537
LINE:N029.14.21.231:E047.58.36.537:N029.14.21.231:E047.58.36.537
LINE:N029.14.21.231:E047.58.36.537:N029.14.21.155:E047.58.36.474
LINE:N029.14.21.155:E047.58.36.474:N029.14.21.155:E047.58.36.474
LINE:N029.14.21.155:E047.58.36.474:N029.14.21.063:E047.58.36.433
LINE:N029.14.21.063:E047.58.36.433:N029.14.21.063:E047.58.36.433
LINE:N029.14.21.063:E047.58.36.433:N029.14.20.951:E047.58.36.402
LINE:N029.14.20.951:E047.58.36.402:N029.14.20.951:E047.58.36.402
LINE:N029.14.20.951:E047.58.36.402:N029.14.20.839:E047.58.36.392
LINE:N029.14.20.839:E047.58.36.392:N029.14.20.839:E047.58.36.392
LINE:N029.14.20.839:E047.58.36.392:N029.14.20.720:E047.58.36.399
LINE:N029.14.20.720:E047.58.36.399:N029.14.20.720:E047.58.36.399
LINE:N029.14.20.720:E047.58.36.399:N029.14.20.604:E047.58.36.421
LINE:N029.14.20.604:E047.58.36.421:N029.14.20.604:E047.58.36.421
LINE:N029.14.20.604:E047.58.36.421:N029.14.16.740:E047.58.38.477
LINE:N029.14.16.740:E047.58.38.477:N029.14.16.740:E047.58.38.477
LINE:N029.14.16.740:E047.58.38.477:N029.14.16.602:E047.58.38.588
LINE:N029.14.16.602:E047.58.38.588:N029.14.16.602:E047.58.38.588
LINE:N029.14.16.602:E047.58.38.588:N029.14.16.479:E047.58.38.728
LINE:N029.14.16.479:E047.58.38.728:N029.14.16.479:E047.58.38.728
LINE:N029.14.16.479:E047.58.38.728:N029.14.16.393:E047.58.38.884
LINE:N029.14.16.393:E047.58.38.884:N029.14.16.393:E047.58.38.884
LINE:N029.14.16.393:E047.58.38.884:N029.14.16.339:E047.58.39.018
LINE:N029.14.16.339:E047.58.39.018:N029.14.16.339:E047.58.39.018
LINE:N029.14.16.339:E047.58.39.018:N029.14.16.301:E047.58.39.175
LINE:N029.14.16.301:E047.58.39.175:N029.14.16.301:E047.58.39.175
LINE:N029.14.16.301:E047.58.39.175:N029.14.16.287:E047.58.39.314
LINE:N029.14.16.287:E047.58.39.314:N029.14.16.287:E047.58.39.314
LINE:N029.14.16.287:E047.58.39.314:N029.14.16.311:E047.58.39.465
LINE:N029.14.16.311:E047.58.39.465:N029.14.16.311:E047.58.39.465
LINE:N029.14.16.311:E047.58.39.465:N029.14.16.352:E047.58.39.609
LINE:N029.14.16.352:E047.58.39.609:N029.14.16.352:E047.58.39.609
LINE:N029.14.16.352:E047.58.39.609:N029.14.19.680:E047.58.48.357
LINE:N029.14.19.680:E047.58.48.357:N029.14.19.680:E047.58.48.357
LINE:N029.14.19.680:E047.58.48.357:N029.14.19.763:E047.58.48.492
LINE:N029.14.19.763:E047.58.48.492:N029.14.19.763:E047.58.48.492
LINE:N029.14.19.763:E047.58.48.492:N029.14.19.861:E047.58.48.603
LINE:N029.14.19.861:E047.58.48.603:N029.14.19.861:E047.58.48.603
LINE:N029.14.19.861:E047.58.48.603:N029.14.19.976:E047.58.48.686
LINE:N029.14.19.976:E047.58.48.686:N029.14.19.976:E047.58.48.686
LINE:N029.14.19.976:E047.58.48.686:N029.14.20.095:E047.58.48.735
LINE:N029.14.20.095:E047.58.48.735:N029.14.20.095:E047.58.48.735
LINE:N029.14.20.095:E047.58.48.735:N029.14.20.218:E047.58.48.777
LINE:N029.14.20.218:E047.58.48.777:N029.14.20.218:E047.58.48.777
LINE:N029.14.20.218:E047.58.48.777:N029.14.20.349:E047.58.48.793
LINE:N029.14.20.349:E047.58.48.793:N029.14.20.349:E047.58.48.793
LINE:N029.14.20.349:E047.58.48.793:N029.14.20.486:E047.58.48.802
LINE:N029.14.20.486:E047.58.48.802:N029.14.20.486:E047.58.48.802
LINE:N029.14.20.486:E047.58.48.802:N029.14.20.624:E047.58.48.773
LINE:N029.14.20.624:E047.58.48.773:N029.14.20.624:E047.58.48.773
LINE:N029.14.20.624:E047.58.48.773:N029.14.21.874:E047.58.48.135
LINE:N029.14.21.874:E047.58.48.135:N029.14.21.874:E047.58.48.135
LINE:N029.14.21.874:E047.58.48.135:N029.14.21.942:E047.58.48.089
LINE:N029.14.21.942:E047.58.48.089:N029.14.21.942:E047.58.48.089
LINE:N029.14.21.942:E047.58.48.089:N029.14.22.003:E047.58.48.028
LINE:N029.14.22.003:E047.58.48.028:N029.14.22.003:E047.58.48.028
LINE:N029.14.22.003:E047.58.48.028:N029.14.22.051:E047.58.47.954
LINE:N029.14.22.051:E047.58.47.954:N029.14.22.051:E047.58.47.954
LINE:N029.14.22.051:E047.58.47.954:N029.14.22.090:E047.58.47.868
LINE:N029.14.22.090:E047.58.47.868:N029.14.22.090:E047.58.47.868
LINE:N029.14.22.090:E047.58.47.868:N029.14.22.119:E047.58.47.790
LINE:N029.14.22.119:E047.58.47.790:N029.14.22.119:E047.58.47.790
LINE:N029.14.22.119:E047.58.47.790:N029.14.22.126:E047.58.47.697
LINE:N029.14.22.126:E047.58.47.697:N029.14.22.126:E047.58.47.697
LINE:N029.14.22.126:E047.58.47.697:N029.14.22.113:E047.58.47.598
LINE:N029.14.22.113:E047.58.47.598:N029.14.22.113:E047.58.47.598
LINE:N029.14.22.113:E047.58.47.598:N029.14.22.085:E047.58.47.505
LINE:N029.14.22.085:E047.58.47.505:N029.14.22.085:E047.58.47.505
LINE:N029.14.22.085:E047.58.47.505:N029.14.21.437:E047.58.45.836
LINE:N029.14.21.437:E047.58.45.836:N029.14.21.437:E047.58.45.836
LINE:N029.14.21.437:E047.58.45.836:N029.14.47.135:E047.58.32.731
LINE:N029.14.47.135:E047.58.32.731:N029.14.47.135:E047.58.32.731
LINE:N029.14.47.135:E047.58.32.731:N029.14.49.678:E047.58.39.282
LINE:N029.14.49.678:E047.58.39.282:N029.14.49.678:E047.58.39.282
LINE:N029.14.49.678:E047.58.39.282:N029.14.27.847:E047.58.50.416
LINE:N029.14.27.847:E047.58.50.416:N029.14.27.847:E047.58.50.416
LINE:N029.14.27.847:E047.58.50.416:N029.14.27.682:E047.58.50.548
LINE:N029.14.27.682:E047.58.50.548:N029.14.27.682:E047.58.50.548
LINE:N029.14.27.682:E047.58.50.548:N029.14.27.552:E047.58.50.718
LINE:N029.14.27.552:E047.58.50.718:N029.14.27.552:E047.58.50.718
LINE:N029.14.27.552:E047.58.50.718:N029.14.27.444:E047.58.50.915
LINE:N029.14.27.444:E047.58.50.915:N029.14.27.444:E047.58.50.915
LINE:N029.14.27.444:E047.58.50.915:N029.14.27.363:E047.58.51.123
LINE:N029.14.27.363:E047.58.51.123:N029.14.27.363:E047.58.51.123
LINE:N029.14.27.363:E047.58.51.123:N029.14.27.302:E047.58.51.333
LINE:N029.14.27.302:E047.58.51.333:N029.14.27.302:E047.58.51.333
LINE:N029.14.27.302:E047.58.51.333:N029.14.27.274:E047.58.51.554
LINE:N029.14.27.274:E047.58.51.554:N029.14.27.274:E047.58.51.554
LINE:N029.14.27.274:E047.58.51.554:N029.14.27.288:E047.58.51.765
LINE:N029.14.27.288:E047.58.51.765:N029.14.27.288:E047.58.51.765
LINE:N029.14.27.288:E047.58.51.765:N029.14.27.331:E047.58.51.956
LINE:N029.14.27.331:E047.58.51.956:N029.14.27.331:E047.58.51.956
LINE:N029.14.27.331:E047.58.51.956:N029.14.28.963:E047.58.56.160
LINE:N029.14.28.963:E047.58.56.160:N029.14.28.963:E047.58.56.160
LINE:N029.14.28.963:E047.58.56.160:N029.14.29.101:E047.58.56.613
LINE:N029.14.29.101:E047.58.56.613:N029.14.29.101:E047.58.56.613
LINE:N029.14.29.101:E047.58.56.613:N029.14.29.140:E047.58.57.109
LINE:N029.14.29.140:E047.58.57.109:N029.14.29.140:E047.58.57.109
LINE:N029.14.29.140:E047.58.57.109:N029.14.29.083:E047.58.57.602
LINE:N029.14.29.083:E047.58.57.602:N029.14.29.083:E047.58.57.602
LINE:N029.14.29.083:E047.58.57.602:N029.14.28.924:E047.58.58.058
LINE:N029.14.28.924:E047.58.58.058:N029.14.28.924:E047.58.58.058
LINE:N029.14.28.924:E047.58.58.058:N029.14.28.110:E047.58.59.429
LINE:N029.14.28.110:E047.58.59.429:N029.14.28.110:E047.58.59.429
LINE:N029.14.28.110:E047.58.59.429:N029.14.28.711:E047.59.00.915
LINE:N029.14.28.711:E047.59.00.915:N029.14.28.711:E047.59.00.915
LINE:N029.14.28.711:E047.59.00.915:N029.12.45.662:E047.59.55.631
LINE:N029.12.45.662:E047.59.55.631:N029.12.45.662:E047.59.55.631
LINE:N029.12.45.662:E047.59.55.631:N029.12.45.052:E047.59.54.150
LINE:N029.12.45.052:E047.59.54.150:N029.12.45.052:E047.59.54.150
LINE:N029.12.45.052:E047.59.54.150:N029.12.43.659:E047.59.53.985
LINE:N029.12.43.659:E047.59.53.985:N029.12.43.659:E047.59.53.985
LINE:N029.12.43.659:E047.59.53.985:N029.12.43.231:E047.59.53.840
LINE:N029.12.43.231:E047.59.53.840:N029.12.43.231:E047.59.53.840
LINE:N029.12.43.231:E047.59.53.840:N029.12.42.852:E047.59.53.599
LINE:N029.12.42.852:E047.59.53.599:N029.12.42.852:E047.59.53.599
LINE:N029.12.42.852:E047.59.53.599:N029.12.42.565:E047.59.53.273
LINE:N029.12.42.565:E047.59.53.273:N029.12.42.565:E047.59.53.273
LINE:N029.12.42.565:E047.59.53.273:N029.12.42.338:E047.59.52.891
LINE:N029.12.42.338:E047.59.52.891:N029.12.42.338:E047.59.52.891
LINE:N029.12.42.338:E047.59.52.891:N029.12.41.051:E047.59.49.708
LINE:N029.12.41.051:E047.59.49.708:N029.12.41.051:E047.59.49.708
LINE:N029.12.41.051:E047.59.49.708:N029.12.40.955:E047.59.49.374
LINE:N029.12.40.955:E047.59.49.374:N029.12.40.955:E047.59.49.374
LINE:N029.12.40.955:E047.59.49.374:N029.12.40.906:E047.59.49.000
LINE:N029.12.40.906:E047.59.49.000:N029.12.40.906:E047.59.49.000
LINE:N029.12.40.906:E047.59.49.000:N029.12.40.937:E047.59.48.633
LINE:N029.12.40.937:E047.59.48.633:N029.12.40.937:E047.59.48.633
LINE:N029.12.40.937:E047.59.48.633:N029.12.41.006:E047.59.48.281
LINE:N029.12.41.006:E047.59.48.281:N029.12.41.006:E047.59.48.281
LINE:N029.12.41.006:E047.59.48.281:N029.12.41.146:E047.59.47.915
LINE:N029.12.41.146:E047.59.47.915:N029.12.41.146:E047.59.47.915
LINE:N029.12.41.146:E047.59.47.915:N029.12.41.349:E047.59.47.581
LINE:N029.12.41.349:E047.59.47.581:N029.12.41.349:E047.59.47.581
LINE:N029.12.41.349:E047.59.47.581:N029.12.41.600:E047.59.47.317
LINE:N029.12.41.600:E047.59.47.317:N029.12.41.600:E047.59.47.317
LINE:N029.12.41.600:E047.59.47.317:N029.12.41.883:E047.59.47.109
LINE:N029.12.41.883:E047.59.47.109:N029.12.41.883:E047.59.47.109
LINE:N029.12.41.883:E047.59.47.109:N029.13.39.422:E047.59.16.553
LINE:N029.13.39.422:E047.59.16.553:N029.13.39.422:E047.59.16.553
LINE:N029.13.39.422:E047.59.16.553:N029.13.38.333:E047.59.13.840
LINE:N029.13.38.333:E047.59.13.840:N029.13.38.333:E047.59.13.840
LINE:N029.13.38.333:E047.59.13.840:N029.13.36.487:E047.59.14.812
LINE:N029.13.36.487:E047.59.14.812:N029.13.36.487:E047.59.14.812
LINE:N029.13.36.487:E047.59.14.812:N029.13.36.330:E047.59.14.891
LINE:N029.13.36.330:E047.59.14.891:N029.13.36.330:E047.59.14.891
LINE:N029.13.36.330:E047.59.14.891:N029.13.36.154:E047.59.14.908
LINE:N029.13.36.154:E047.59.14.908:N029.13.36.154:E047.59.14.908
LINE:N029.13.36.154:E047.59.14.908:N029.13.35.980:E047.59.14.874
LINE:N029.13.35.980:E047.59.14.874:N029.13.35.980:E047.59.14.874
LINE:N029.13.35.980:E047.59.14.874:N029.13.35.821:E047.59.14.769
LINE:N029.13.35.821:E047.59.14.769:N029.13.35.821:E047.59.14.769
LINE:N029.13.35.821:E047.59.14.769:N029.13.34.088:E047.59.13.426
LINE:N029.13.34.088:E047.59.13.426:N029.13.34.088:E047.59.13.426
LINE:N029.13.34.088:E047.59.13.426:N029.13.33.832:E047.59.13.212
LINE:N029.13.33.832:E047.59.13.212:N029.13.33.832:E047.59.13.212
LINE:N029.13.33.832:E047.59.13.212:N029.13.33.604:E047.59.12.992
LINE:N029.13.33.604:E047.59.12.992:N029.13.33.604:E047.59.12.992
LINE:N029.13.33.604:E047.59.12.992:N029.13.33.404:E047.59.12.750
LINE:N029.13.33.404:E047.59.12.750:N029.13.33.404:E047.59.12.750
LINE:N029.13.33.404:E047.59.12.750:N029.13.33.199:E047.59.12.467
LINE:N029.13.33.199:E047.59.12.467:N029.13.33.199:E047.59.12.467
LINE:N029.13.33.199:E047.59.12.467:N029.13.31.432:E047.59.08.002
LINE:N029.13.31.432:E047.59.08.002:N029.13.31.432:E047.59.08.002
LINE:N029.13.31.432:E047.59.08.002:N029.13.42.809:E047.59.02.091
LINE:N029.13.42.809:E047.59.02.091:N029.13.42.809:E047.59.02.091
LINE:N029.13.42.809:E047.59.02.091:N029.13.45.877:E047.59.09.846
LINE:N029.13.45.877:E047.59.09.846:N029.13.45.877:E047.59.09.846
LINE:N029.13.45.877:E047.59.09.846:N029.13.44.004:E047.59.10.819
LINE:N029.13.44.004:E047.59.10.819:N029.13.44.004:E047.59.10.819
LINE:N029.13.44.004:E047.59.10.819:N029.13.44.833:E047.59.12.914
LINE:N029.13.44.833:E047.59.12.914:N029.13.44.833:E047.59.12.914
LINE:N029.13.44.833:E047.59.12.914:N029.13.44.895:E047.59.13.011
LINE:N029.13.44.895:E047.59.13.011:N029.13.44.895:E047.59.13.011
LINE:N029.13.44.895:E047.59.13.011:N029.13.44.963:E047.59.13.095
LINE:N029.13.44.963:E047.59.13.095:N029.13.44.963:E047.59.13.095
LINE:N029.13.44.963:E047.59.13.095:N029.13.45.053:E047.59.13.158
LINE:N029.13.45.053:E047.59.13.158:N029.13.45.053:E047.59.13.158
LINE:N029.13.45.053:E047.59.13.158:N029.13.45.149:E047.59.13.207
LINE:N029.13.45.149:E047.59.13.207:N029.13.45.149:E047.59.13.207
LINE:N029.13.45.149:E047.59.13.207:N029.13.45.249:E047.59.13.236
LINE:N029.13.45.249:E047.59.13.236:N029.13.45.249:E047.59.13.236
LINE:N029.13.45.249:E047.59.13.236:N029.13.45.354:E047.59.13.254
LINE:N029.13.45.354:E047.59.13.254:N029.13.45.354:E047.59.13.254
LINE:N029.13.45.354:E047.59.13.254:N029.13.45.453:E047.59.13.253
LINE:N029.13.45.453:E047.59.13.253:N029.13.45.453:E047.59.13.253
LINE:N029.13.45.453:E047.59.13.253:N029.13.45.560:E047.59.13.227
LINE:N029.13.45.560:E047.59.13.227:N029.13.45.560:E047.59.13.227
